file,time,T2MAX,T2MIN
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-01-31,252.04285106758476,241.87057377136907
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-02-29,253.05318664178242,242.252095271965
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-03-31,258.893743835312,247.255261822604
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-04-30,268.37386126035216,254.73259915296993
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-05-31,274.3781340118029,260.30237522415524
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-06-30,278.6583371591752,264.8860109666502
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-07-31,282.83152562452847,268.3752912495398
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-08-31,280.04074476299405,267.0560291655621
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-09-30,275.96034458388334,262.0751899429672
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-10-31,267.71914666007245,254.16567195649736
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-11-30,261.9468110374194,250.1488809995097
OBS_monthly_T2MAX_1980-01-01-00_1980-12-31-18.nc,1980-12-31,255.56869623473784,244.692520479875
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-01-31,255.04667223441538,242.51002047116364
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-02-28,257.5892837398802,245.058132539244
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-03-31,263.1182065623739,249.86845968677977
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-04-30,270.7830797954257,256.9958508966962
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-05-31,271.76413032678056,259.0495674814636
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-06-30,278.0717921828221,265.45337533603856
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-07-31,280.0291360951203,267.8358145903911
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-08-31,278.54175231882056,266.3013314084763
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-09-30,275.14963246815614,261.22924398610104
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-10-31,267.2616365333873,255.50259625368216
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-11-30,262.7264035858403,251.1134875667577
OBS_monthly_T2MAX_1981-01-01-00_1981-12-31-18.nc,1981-12-31,253.60085920110188,243.7293155469008
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-01-31,248.79326153085157,236.62729208914246
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-02-28,253.72435326472925,242.17849510660784
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-03-31,260.0699040801807,248.69196062855158
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-04-30,265.9156308970019,252.74212065877785
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-05-31,273.46479724483294,261.6005493258534
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-06-30,275.1472527788746,262.80445220919484
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-07-31,280.3735758976358,267.71035506066175
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-08-31,278.7552963247944,266.19913781308134
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-09-30,274.0615206463327,261.512846157928
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-10-31,268.665539909634,256.0001139112994
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-11-30,259.51669524174457,248.89500667514525
OBS_monthly_T2MAX_1982-01-01-00_1982-12-31-18.nc,1982-12-31,256.36971303658635,246.78340843507132
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-01-31,254.20432484028106,245.03777979823025
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-02-28,257.23662999859386,247.36752818375248
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-03-31,259.73060192830934,250.35807145467894
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-04-30,263.99982974675504,253.0104088291195
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-05-31,270.7604860335757,258.0440292620849
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-06-30,277.32863604693216,264.6304493095472
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-07-31,281.94642628284834,268.57592682781274
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-08-31,282.8230458377893,268.6823252536556
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-09-30,275.9639439474085,261.89064478776146
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-10-31,268.522108713023,256.63139652515184
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-11-30,259.98714886782363,250.75729829100882
OBS_monthly_T2MAX_1983-01-01-00_1983-12-31-18.nc,1983-12-31,246.48388717608177,237.30071475680623
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-01-31,251.95047362036732,241.39742821593347
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-02-29,258.5011102452025,247.60056496430377
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-03-31,257.4640017765001,247.33703495018355
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-04-30,265.8672152484248,254.53253228969
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-05-31,272.26805860058397,259.18794662826434
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-06-30,278.03940248536196,265.6653387042171
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-07-31,280.23035336679726,266.6818778240578
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-08-31,280.9689325917802,266.9559484322077
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-09-30,273.37464155700036,260.07167395789236
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-10-31,268.1244387088537,257.13676636653133
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-11-30,260.8799034364105,249.44194480980485
OBS_monthly_T2MAX_1984-01-01-00_1984-12-31-18.nc,1984-12-31,255.02345147371625,244.188659767359
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-01-31,249.9813826324596,239.12724125998807
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-02-28,253.46209879717935,242.1884047914411
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-03-31,262.5239888606543,250.6632317471612
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-04-30,270.2220440331923,256.776095357638
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-05-31,274.7707289037219,261.2891437759295
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-06-30,276.3969738529906,263.3188163211491
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-07-31,280.4766984485312,266.8067631989095
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-08-31,277.8121399554915,265.4099694541467
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-09-30,272.8176702816447,261.4472457980683
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-10-31,268.43890796873904,256.1575209675478
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-11-30,256.10209612012585,247.04924263668423
OBS_monthly_T2MAX_1985-01-01-00_1985-12-31-18.nc,1985-12-31,250.95527090299785,239.96968382238546
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-01-31,255.88230945355178,244.05916305222155
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-02-28,253.996778699672,243.74893728847888
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-03-31,264.01413817285095,251.37546066207452
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-04-30,268.6381612800388,255.76507812240735
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-05-31,273.43728229610156,260.9303632716714
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-06-30,278.30736389022434,265.7564961265233
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-07-31,280.71291016629243,268.22317041005954
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-08-31,277.7783400163557,264.8637505839022
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-09-30,273.9107524735609,262.9156940236425
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-10-31,267.9803994771784,256.3573099787338
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-11-30,258.34768378725954,247.86345521820866
OBS_monthly_T2MAX_1986-01-01-00_1986-12-31-18.nc,1986-12-31,255.52565746818905,245.91809834421755
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-01-31,254.6511269621988,244.30465352525258
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-02-28,258.56147588844954,247.96393773785775
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-03-31,261.5683153307487,250.10205611671293
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-04-30,270.615562846827,255.72868638118726
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-05-31,275.413903818052,262.51923621803326
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-06-30,279.2647554530044,265.8466056902412
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-07-31,280.9573260369635,268.3715702612507
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-08-31,278.2565043671414,265.8768794745345
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-09-30,275.32055390724435,261.5625180195023
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-10-31,267.2032034933633,253.47277513193765
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-11-30,262.015097483243,251.32943560849318
OBS_monthly_T2MAX_1987-01-01-00_1987-12-31-18.nc,1987-12-31,255.5101178625267,246.3836072869397
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-01-31,251.19449501047137,239.96251031917868
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-02-29,253.94881042556128,241.73491185637567
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-03-31,261.3469376375442,248.78887980576462
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-04-30,268.84060642197176,253.8760263215701
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-05-31,275.56763477328286,261.21419034317194
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-06-30,281.1306794241551,265.99508579005897
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-07-31,281.8732932747677,267.7938884993089
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-08-31,280.9446440550651,267.20085357293186
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-09-30,275.05418587494216,261.6683900600972
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-10-31,266.92260586968916,253.63089468683413
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-11-30,260.8882259620865,250.01067235079267
OBS_monthly_T2MAX_1988-01-01-00_1988-12-31-18.nc,1988-12-31,255.86879646112487,244.1432879517296
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-01-31,256.9894385929304,244.800030805
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-02-28,249.78946318739688,239.23050345674602
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-03-31,260.1898437126816,247.72860863468517
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-04-30,267.9017897531029,254.62623914487483
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-05-31,273.2146813177272,259.84625871975584
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-06-30,276.6475361288709,264.0615366351248
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-07-31,280.66310831108984,267.99237103039906
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-08-31,278.99957832932915,266.36735831277565
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-09-30,274.04731344430536,260.77386637288544
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-10-31,269.4956822418465,255.25828600999918
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-11-30,260.7045842738102,248.36199123583663
OBS_monthly_T2MAX_1989-01-01-00_1989-12-31-18.nc,1989-12-31,250.17919301726548,239.25935396037184
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-01-31,257.77793531585525,246.2741661965384
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-02-28,257.01879326786815,245.25094194901916
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-03-31,262.19582736859,250.8949866505585
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-04-30,267.3207364800645,254.27592283961175
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-05-31,271.3767916022478,259.2752346591139
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-06-30,278.4835005216135,265.9949270042453
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-07-31,279.05180151794497,266.85720618972726
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-08-31,279.36936172046916,266.6260247245387
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-09-30,276.3313942567976,262.8956558274988
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-10-31,268.9579719047836,254.75587795945165
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-11-30,263.197276173492,250.8601750107714
OBS_monthly_T2MAX_1990-01-01-00_1990-12-31-18.nc,1990-12-31,252.9719169708232,241.90639837409674
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-01-31,251.17557355611416,240.83693389423496
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-02-28,259.21281966782476,246.78841300941318
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-03-31,262.4958572881149,250.1758426448128
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-04-30,268.4046448596548,256.38963203023263
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-05-31,274.37627444316195,263.19295983195286
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-06-30,278.6626711843153,266.89875899181715
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-07-31,280.2083126637175,267.4575181183504
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-08-31,279.97158307846394,266.85055524298184
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-09-30,274.43646186673504,261.592670977767
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-10-31,268.0897167650846,254.91935371432896
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-11-30,257.1369628255072,247.56319445113502
OBS_monthly_T2MAX_1991-01-01-00_1991-12-31-18.nc,1991-12-31,256.08520673204436,246.35670828027298
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-01-31,255.86487122225068,245.60533240374698
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-02-29,258.54106172138796,248.18188264596452
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-03-31,262.15831981878455,250.42236052479967
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-04-30,267.1512184081796,254.78589685883534
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-05-31,273.3701770749604,259.79010373070173
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-06-30,275.8085351142339,263.6764419500615
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-07-31,276.9560321447433,265.8083887892098
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-08-31,276.3527083784126,264.16274576028144
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-09-30,274.4171137566023,261.05263091546703
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-10-31,268.42917338105525,255.11498703504552
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-11-30,257.1438750475963,249.8352121453548
OBS_monthly_T2MAX_1992-01-01-00_1992-12-31-18.nc,1992-12-31,253.07111054280756,243.69352112457224
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-01-31,251.49908246604326,241.89112211107388
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-02-28,251.9487944328061,241.79899307179699
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-03-31,259.3084367780677,248.88751924727066
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-04-30,265.5801886411389,254.00904086378102
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-05-31,272.2511740914771,260.2530941704801
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-06-30,275.8624376075178,264.49655458521346
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-07-31,278.31811367227573,267.68100869561505
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-08-31,278.29780396475394,266.74771601554863
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-09-30,272.0616469881542,259.6694406525257
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-10-31,266.9876573876342,254.36831132093798
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-11-30,258.4855237424955,248.10681947831384
OBS_monthly_T2MAX_1993-01-01-00_1993-12-31-18.nc,1993-12-31,254.8369244096221,245.62874550726661
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-01-31,249.20017465541537,238.8847890515064
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-02-28,252.52115311193987,240.89464785669188
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-03-31,262.4245991329681,249.79054202870375
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-04-30,267.6673209061192,254.43689762209362
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-05-31,273.99262904817584,260.38859517081687
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-06-30,278.65795166001783,266.1635759291196
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-07-31,278.64699793374655,266.4433632127196
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-08-31,278.19601721451767,265.4683002213386
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-09-30,275.54708555493426,262.2334194961764
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-10-31,268.67765397710485,257.05977842611145
OBS_monthly_T2MAX_1994-01-01-00_1994-12-31-18.nc,1994-11-30,261.5050296759362,251.03917915917927
